https://www.youtube.com/watch?v=NrQkdDVupQE,GitHub Universe 2023 opening keynote
https://www.youtube.com/watch?v=t8qGtEVh7oQ,The Forever Chemical Scandal | Bloomberg Investigates
https://www.youtube.com/watch?v=MRyjkI4cKHY,THEY STOLE My custom GIANT Pokémon Cards...
https://www.youtube.com/watch?v=wv-C-Euj7qs,FIRST FREE ASCENT Of The Red Bull 2023 Dam 👉 HUGE Dynos + BIG Exposure | Climbing Daily Ep.2041
https://www.youtube.com/watch?v=ck4WvYM9V4c,Linux Networking: How The Kernel Handles A TCP Connection
https://www.youtube.com/watch?v=r3YCGFKwBr8,Lilly Palmer x European Space Agency (ESA)
https://www.youtube.com/watch?v=01oeaBb85Xc,DEF CON 30 - Sam Bent - Tor - Darknet Opsec By a Veteran Darknet Vendor
https://www.youtube.com/watch?v=S8lH0GFLLUQ,“World’s best climbers can’t do these boulders”
https://www.youtube.com/watch?v=RuLW7runeZM,"Etat de choc" en rope solo avec Seb Berthe | Relais Vertical #143
https://www.youtube.com/watch?v=8h_EZgusrP4,Boox Note Air 3C - 10.3" Color E-Ink Android 12 Tablet, One of the Most Anticipated Devices, For Me!
https://www.youtube.com/watch?v=VQ8eY15E_Do,LIVE • Building the Alpine Lodge
https://www.youtube.com/watch?v=KBgjrJankSg,LAZAR vs PEWDIEPIE in Minecraft (FINALE)
https://www.youtube.com/watch?v=9YkICApObvo,Was ist ESPHome? ESP32 & ESP8266?  - Grundlagen für Anfänger 💪
https://www.youtube.com/watch?v=FkKPsLxgpuY,I Took an IQ Test to Find Out What it Actually Measures
https://www.youtube.com/watch?v=7PDQNoAkR_w,Ich BAUE einen GEHEIMEN RAUM in Minecraft!
https://www.youtube.com/watch?v=u31EYdNY8uA,THE LEGEND OF ZELDA TEARS OF THE KINGDOM ☁️ #54: Impa im Vergessenen Tempel
https://www.youtube.com/watch?v=7gUh8j5ui0o,The Art of Life
https://www.youtube.com/watch?v=edI3Rev9Kqc,Infinite Domino Ring Experiments
https://www.youtube.com/watch?v=6zl4yU-I8tI,The North Face Presents: Earthside​
https://www.youtube.com/watch?v=Hg0c32KbA-g,Meister Eckhart & Christian Mysticism
https://www.youtube.com/watch?v=cHpo4V5No0A,Dhaulagiri
https://www.youtube.com/watch?v=jfKfPfyJRdk,lofi hip hop radio 📚 - beats to relax/study to
https://www.youtube.com/watch?v=ZolljT7eTSc,Spiritual Letters  | Full Movie 4k| The Art of Mr.Paradox Paradise
https://www.youtube.com/watch?v=fLMZAHyrpyo,How to Think Computationally About AI, the Universe and Everything | Stephen Wolfram | TED
https://www.youtube.com/watch?v=-OkwGDKoY0o,THE 2022 OPPENHEIMER LECTURE: THE QUANTUM ORIGINS OF GRAVITY
https://www.youtube.com/watch?v=q6L82zI1_D0,There's No Way to Protect Your Phone From "Zero Click" Govt Spyware🎙Darknet Diaries Ep. 100: NSO
https://www.youtube.com/watch?v=g4ahZZJVioQ,The Most POWERFUL Cycling Performance Of All Time? | GCN Racing News Show
https://www.youtube.com/watch?v=NqabT21d8VM,Something weird happens when you keep squeezing
https://www.youtube.com/watch?v=AFxMpQVhyDg,I Built a Working LEGO Driving Simulator...
https://www.youtube.com/watch?v=loCBvaj4eSg,The Hyperbolic Geometry of DMT Experiences (@Harvard Science of Psychedelics Club)
https://www.youtube.com/watch?v=8-5yuVuDFzU,What is the human potential in Climbing? // Schooled by Adam Ondra
https://www.youtube.com/watch?v=4kBoLVvoqVY,Daniel Schmachtenberger l An introduction to the Metacrisis l Stockholm Impact/Week 2023
https://www.youtube.com/watch?v=6_XHvOGWkCY,Our World Is Coming To An End | Aaron Bastani Meets Slavoj Žižek | Downstream
https://www.youtube.com/watch?v=U-wJaQofW-Y,🔥IFSC Women's Final World Cup Brixen Bouldering 2023
https://www.youtube.com/watch?v=9aVhDLLMcuE,10 Amazing LEGO Mechanical Motion Scenes!
https://www.youtube.com/watch?v=qx3x5MMqGUg,Complete Guide into Belay Devices - Differences and Efficient Usage | Ep.6
https://www.youtube.com/watch?v=45h6iqtorZQ,A 5 Minute Introduction to eBPF
https://www.youtube.com/watch?v=r4KGm7ixcqI,How I optimized Portal to run on the Nintendo 64
https://www.youtube.com/watch?v=FAv5RWFWnTI,my girlfriend dies.. the video ends
https://www.youtube.com/watch?v=i4lu9AxRtqA,New Data Spell Trouble for Dark Matter's Biggest Competitor
https://www.youtube.com/watch?v=JN3KPFbWCy8,Elon Musk: War, AI, Aliens, Politics, Physics, Video Games, and Humanity | Lex Fridman Podcast #400
https://www.youtube.com/watch?v=GrWhX1BixBk,THE YOGIS OF TIBET - Rare Documentary Film
https://www.youtube.com/watch?v=lSDW99IxA_o,Reacting to FORTNITE SEASON 2 Battle Pass (Chapter 2)
https://www.youtube.com/watch?v=GQslMfp3Xkw,Maxwell's equations explained logically! (Ep: 1 - Power of Gauss's Law)
https://www.youtube.com/watch?v=_Zy_2krhMMs,A Car Without a Wheel Axis | Lego Technic
https://www.youtube.com/watch?v=ycTZ_t-aiuU,The ADHD Doctor: “I’ve Scanned 250,000 Brains” You (Steven Bartlett) Have ADHD!!! Dr Daniel Amen
https://www.youtube.com/watch?v=HxyM2Chu9Vc,Nvidia's Computational Lithography Breakthrough
https://www.youtube.com/watch?v=g5HoTilgTJ4,Don't hit that ledge: preparing to lead the Skull Project
https://www.youtube.com/watch?v=fDAPJ7rvcUw,How AI Discovered a Faster Matrix Multiplication Algorithm
https://www.youtube.com/watch?v=blmG0oEKs38,Professor reacts to Primeagen Reacts to Functional Programming is not Better than OOP
https://www.youtube.com/watch?v=wCYNTt5krDM,Class D Audio Amplifier Hardware Design - Phil's Lab #125
https://www.youtube.com/watch?v=_gEStUMjzIE,Women's Boulder & Lead final || Laval 2023
https://www.youtube.com/watch?v=tTz0fA9yp9k,2023 National Bouldering Championships - Open A Finals
https://www.youtube.com/watch?v=9XhxpmTA4Zg,Women's B&L Final - Lead | Santiago 2023 Pan American Games (Full Res)
https://www.youtube.com/watch?v=LIazpJqroBo,(CONDENSED) Men's Lead Final || Koper 2023
https://www.youtube.com/watch?v=bcnsDIamHjM,Arc'teryx Presents: Wet Lycra Nightmare
https://www.youtube.com/watch?v=L4uc601eEgU,Women's Boulder & Lead semi-final || Laval 2023
https://www.youtube.com/watch?v=VT9oDv9RQYw,Adršpach
https://www.youtube.com/watch?v=4aHjsSWjeVk,Climbing Knots & Techniques How to Remember Them | Ep.9
https://www.youtube.com/watch?v=YLLqzHnhBNQ,Alex Puccio applies these tips every time she climbs
https://www.youtube.com/watch?v=ThtRT8dhu8c,Hello eBPF! Goodbye Sidecars?
https://www.youtube.com/watch?v=McKcn8ej-j4,Men's Boulder & Lead final || Jakarta 2023
https://www.youtube.com/watch?v=d_8r_PHSZ88,Rab Presents: Picaflor | Chasing a 1000m Big Wall Free Climb in Chile
https://www.youtube.com/watch?v=qUcjvPjDFBQ,How I Lead Rope Solo | Gri Gri
https://www.youtube.com/watch?v=PJkCaUUhqgs,How to tie into the harness with Perfect Figure 8 knot every time
https://www.youtube.com/watch?v=IInciWyU74U,Lets Chat About Unit Tests
https://www.youtube.com/watch?v=M8-3J8ygOus,Speed finals || Jakarta 2023
https://www.youtube.com/watch?v=7ZVQSg9HX68,Is eBPF The End Of Kubernetes Sidecar Containers?
https://www.youtube.com/watch?v=EbkjUdy7DBQ,The North Face presents: Nina Williams "RIDING THE WAVE" -  CHINA BEACH 5.14B/8C
https://www.youtube.com/watch?v=efBxgEH-ZCg,Floatin V16
https://www.youtube.com/watch?v=E9Q5toY_c54,Zion Ice Climbing One of the most intense shoots I've done
https://www.youtube.com/watch?v=qXFi-G_7IuU,Introduction to BPF | LINUX Berkeley Packet Filter | CodiLime
https://www.youtube.com/watch?v=F4NzekHpsFY,Coach Analyses PRO Vs Intermediate Technique ft. Alex Puccio
https://www.youtube.com/watch?v=h_o9kFPVeiw,GitHub Universe 2023 day 2 keynote: The productivity platform for all developers
https://www.youtube.com/watch?v=mna5fg7QGz8,.NET Conf 2023 Keynote - Welcome to .NET 8
https://www.youtube.com/watch?v=KBN9MrzXu0U,How To Avoid The "Intermediate Climber" Plateau
https://www.youtube.com/watch?v=usJDUSrcwqI,The Rust Survival Guide
https://www.youtube.com/watch?v=XRpHIa-2XCE,Simple, Non-Commercial, Open Source Notes
https://www.youtube.com/watch?v=jXb-L3iqvfM,Could this save your life?
https://www.youtube.com/watch?v=luyvjVVy-OU,5 Most Common Climbing Mistakes FIXED by a Climbing Coach
https://www.youtube.com/watch?v=1LZVwHpjqGY,PARKOUR meets CLIMBING - Street World's First 🇬🇧
https://www.youtube.com/watch?v=dnfuNT1dPiM,Starting with STM32 - Programming Tutorial for Beginners | Step by Step | Greidi Ajalik
https://www.youtube.com/watch?v=_6R7Ym6Vy_I,What is generative AI and how does it work? – The Turing Lectures with Mirella Lapata
https://www.youtube.com/watch?v=7CdVdC30oXc,It's NOT what you think
https://www.youtube.com/watch?v=s9xFZ1epi2U,Climbing's Most MISUNDERSTOOD Training Method
https://www.youtube.com/watch?v=ZT7yvXwIPzQ,Pro climber VS Indoor Free Solo Route + Fear Management Tips
https://www.youtube.com/watch?v=DzNmUNvnB04,Tmux has forever changed the way I write code.
https://www.youtube.com/watch?v=ITCEhEHM5QU,Testing if Marbles can play Tight Music
https://www.youtube.com/watch?v=s6LX9WMLyiM,Mechanical Principles demonstrated with LEGO | 7 Ways to Lift a Platform
https://www.youtube.com/watch?v=unHGj8MRq-s,Grenzen der Felskletterei   Die Nordwände der Drei Zinnen
https://www.youtube.com/watch?v=64UPbzxg1bo,Hypercouloir du Brouillard Face Sud du Mont-Blanc goulotte cascade de glace alpinisme montagne
https://www.youtube.com/watch?v=AiY7riVjaB8,The Mythbusters Were Wrong!!
https://www.youtube.com/watch?v=iRtlwNsPMe0,ESCALADA | Finales Santiago 2023
https://www.youtube.com/watch?v=z1M-7Bms1Jg,Building Cloud Native apps with .NET 8 | .NET Conf 2023
https://www.youtube.com/watch?v=AgBkyz9qxnM,Pro Climbers Dominate American Ninja Warrior
https://www.youtube.com/watch?v=puOkriFPVtQ,Pwnagotchi — hacking WiFi networks in seconds | Real Experiment
https://www.youtube.com/watch?v=h5Oxp9qujeE,BIGGEST MISTAKES Coach Louis Sees at Every Grade (V0-V9+)
https://www.youtube.com/watch?v=3T2Al3jdY38,DEF CON 31 - Weaponizing Plain Text  ANSI Escape Sequences as a Forensic Nightmare - STÖK
https://www.youtube.com/watch?v=azADpEp3Zq8,Boulder & Lead semi-finals || Jakarta 2023
https://www.youtube.com/watch?v=tBnJRraXDc0,The Dark Web NEEDS You!
https://www.youtube.com/watch?v=dFIqNZ8VbRY,*(char*)0 = 0; - What Does the C++ Programmer Intend With This Code? - JF Bastien - C++ on Sea 2023
https://www.youtube.com/watch?v=sh-jhdCU0B4,Well timed Mailbag to save your money Part 1
https://www.youtube.com/watch?v=rt2TIm-dRDY,TNP #40 - Stanford Research FS735 Dual Distribution Amplifier Teardown, Repair & Experiments
https://www.youtube.com/watch?v=dkpDjd2nHgo,Mystery of Entropy FINALLY Solved After 50 Years? (STEPHEN WOLFRAM)
https://www.youtube.com/watch?v=HygSeASi-JU,His 11 Month Old Website Just CRUSHED $15k/month Using AI Content...Here's How
https://www.youtube.com/watch?v=G_y6RdWBEIY,Ski Alpin Women's Slalom II Levi(FIN) 2.run Highlights 2023 | 89th Victory for Michaela Shiffrin 🥳
https://www.youtube.com/watch?v=luL6LN5ALdo,Throw Your Hangboard in the Trash If You Don't Know This (SAVE A FRIEND)
https://www.youtube.com/watch?v=JfBLXTEFH7s,M16
https://www.youtube.com/watch?v=RCp7Y5xsCDc,Man, who's responsible for this?!
https://www.youtube.com/watch?v=_gEhAWrYNZM,They Mislead You About MOSFETs
https://www.youtube.com/watch?v=C_N8znD3exI&t=416s,Margo Hayes Makes History - First Woman To Climb Biographie, 5.15
https://www.youtube.com/watch?v=H6lyGhAANR0,The Vertical Shake
https://www.youtube.com/watch?v=C2w45qRc3aU,The Absolute Best Intro to Monads For Software Engineers
https://www.youtube.com/watch?v=861coSFLOvk,From black holes to quantum computing - with Marika Taylor
https://www.youtube.com/watch?v=Y9clBHENy4Q,Programming's Greatest Mistakes • Mark Rendle • GOTO 2023
https://www.youtube.com/watch?v=ahM_2kzcGLQ,Arto Saari: Finland’s Skating Phenom | Epicly Later'd
https://www.youtube.com/watch?v=WrQ_M4SBgjs,the slow, painful death of TV
https://www.youtube.com/watch?v=LcwWN6jcdu8,It's Almost Here...
https://www.youtube.com/watch?v=Mqzx7bflG6M,Dave Graham - Celestite 8C+ - First Ascent
https://www.youtube.com/watch?v=y0PqpwTcyjI,MeatEater Season 12 | Bahamas Spearfishing
https://www.youtube.com/watch?v=1Ff_NcZhBSo,Designing Your First Functional 3D Printed Parts | Basic Fusion 360 3D Printing
https://www.youtube.com/watch?v=lDzFYlLHBz4,Mojang Is About To RUIN Copper Bulbs (And Crafters)
https://www.youtube.com/watch?v=RJIu5KFGn2c,Make Lego Water Pumps Automating for Fountain, Swimming pool
https://www.youtube.com/watch?v=TuPO-eAMy4I,Windows & macOS can't do this, but Linux can!
https://www.youtube.com/watch?v=ftpH4-xFGQI,The World's Smartest Intensity Technique For Muscle Growth
https://www.youtube.com/watch?v=1EEiZ315kdA,Boulder & Lead semi-finals || Jakarta 2023
https://www.youtube.com/watch?v=isrQH_Z70Cc,Hidden Masters: World Class Climbing At The European Cup In Chambéry
https://www.youtube.com/watch?v=3Em5Firgxis,Pro Climber, Alex Puccio, takes on some of the hardest climbs in the gym
https://www.youtube.com/watch?v=Ejz03FFSbWE,Speed qualifications || Jakarta 2023
https://www.youtube.com/watch?v=z9TfzZTffqg,1 Climbing Rule to Never Break (& Other Tips)
https://www.youtube.com/watch?v=tmcoKGtCkfk,How I unlocked my potential as a climber
https://www.youtube.com/watch?v=6WJyze7WntA,I’m Switching to Windows - GEEKOM Mini IT13
https://www.youtube.com/watch?v=ErDuVomNd9M,SPACEX - Starship Launch of 24/7 - A Cascading Failure
https://www.youtube.com/watch?v=RnWZqfUDXp8,SimCity 2000 30 Years Later: An LGR Retrospective
https://www.youtube.com/watch?v=AiY7riVjaB8&t=2s,The Mythbusters Were Wrong!!
https://www.youtube.com/watch?v=YAcDcGCKYks,【Ｓｍｏｋｅ　Ａｎｄ　Ｃｈｉｌｌ】 ~ Chill Vibes Music Playlist [ Beats To Relax / Stress Relief ]
https://www.youtube.com/watch?v=tybKnGZRwcU&t=10s,How to Win an Interstellar War
https://www.youtube.com/watch?v=fjLIVW4mhO4,Everyone Wanted to See This Fight
https://www.youtube.com/watch?v=QqGeJ7O8MwA,1980s lo-fi chillout 📻 Lofi Hip Hop Mix [ Beats To Chill / Relax ]
https://www.youtube.com/watch?v=scx68g61dp4,Kay's Cooking Made Something Horrifying
https://www.youtube.com/watch?v=0de14xkEivk&t=6s&pp=sAQB,The Dead South - Official YouTube Afterparty (Tiny Wooden Box)
https://www.youtube.com/watch?v=0de14xkEivk&t=6s&pp=sAQB,The Dead South - Official YouTube Afterparty (Tiny Wooden Box)
https://www.youtube.com/watch?v=fXG0DSJxmGc,M3 Ultra Mac Studio LEAKS - Release Date & Price!
https://www.youtube.com/watch?v=nGFswneumuA&list=RDnGFswneumuA&start_radio=1,Mix – Finn sings Hey There Delilah (AI Cover)
https://www.youtube.com/watch?v=53uJid45hJ4,SteelSeries, your mic is good. Stop the false advertising.
https://www.youtube.com/watch?v=LCC2JntGSHE,Eisiger Einfall: Sebastian bringt Ed von Schleck zurück
https://www.youtube.com/watch?v=Ezbam7HOMEw,Discord Cancelled Clyde! | Weekly Discord News
https://www.youtube.com/watch?v=klaJqofCsu4,The lamps you're not allowed to have.  Exploring the Dubai lamps
https://www.youtube.com/watch?v=g915VKl6jzw,Die coolste Kampagne gegen Bubatz
https://www.youtube.com/watch?v=LTEZm5AYslw&list=RDLTEZm5AYslw&start_radio=1,Mix – Mother Mother - Hayloft II (Official Lyric Video)
https://www.youtube.com/watch?v=0BJ--MEmM1c,The Satisfying Downfall of iilluminaughtii
https://www.youtube.com/watch?v=mPdbzb3IP_I,KRIEG IN NAHOST: "Erdogan wird bei seinem Standpunkt bleiben, Frage ist, wie explizit er den äußert"
https://www.youtube.com/watch?v=wTVJKmJAUxM,Haushaltsberatungen beendet – Beschluss vertagt
https://www.youtube.com/watch?v=avJOUEDynFk,Israels Armee: Hamas-Tunnel in Al-Shifa Krankenhaus gefunden
https://www.youtube.com/watch?v=kHQOd1Gc7Rw,Hamas-Terror-Tunnel wird zur Todesfalle | BILD Lagezentrum Israel
https://www.youtube.com/watch?v=9TSIYIIVlBc,GdL-Warnstreik beendet | BR24
https://www.youtube.com/watch?v=qE53HDzPw1g,Kritik an Greta Thunberg: Wie eine Ikone zur Spalterin wurde  | DER SPIEGEL
https://www.youtube.com/watch?v=3YVzuQlU-Xk,Treffen in Kalifornien: USA und China nähern sich wieder an
https://www.youtube.com/watch?v=O0Ce_MhdkF4,Energiepreisbremsen sollen bis Ende März verlängert werden | AFP
https://www.youtube.com/watch?v=wX6toomZ418,DEUTSCHLAND: "Wenn wir die Gutachten abschaffen, wird Transsexualität weniger ernst genommen!"
https://www.youtube.com/watch?v=Gls2qp-LYtk,Angehörige israelischer Geiseln marschieren nach Jerusalem
https://www.youtube.com/watch?v=7UGQiKrISpQ,Die Linke: Parteitag in Augsburg
https://www.youtube.com/watch?v=uUzqhBAWUMc,Glyphosat: Was sagen deutsche Bauern zu dem Pestizid? | MDR THÜRINGEN JOURNAL | MDR
https://www.youtube.com/watch?v=yci475Vwc10,Music that makes u more inspired to study & work 🌿 Study music ~ lofi / relax/ stress relief
https://www.youtube.com/watch?v=Uq2hYcIPcPY,The worst tablet I've used (DankPods After Show)
https://www.youtube.com/watch?v=C-7jGYOGvy4,INSTALL UNCENSORED TextGen Ai WebUI LOCALLY in 1 CLICK!
https://www.youtube.com/watch?v=m7hFRTm8ZyI,EBay "prellt" itsMarvin: 3000 € wegen Betrugsvorwürfen einbehalten! | Anwalt Christian Solmecke
https://www.youtube.com/watch?v=gtmEcXCr7gk,The Blockbuster MP3 player.
https://www.youtube.com/watch?v=hdlvLFXvZ7Y&t=792s,Elder Scrolls: Oblivion Dark Brotherhood is an absolute masterpiece
https://www.youtube.com/watch?v=2vuMzGhc1cg,DEBUNKING STARLINK
https://www.youtube.com/watch?v=WRFmVxpiICc,Ethan Forhetz reports on 'sketch' of suspected thief
https://www.youtube.com/watch?v=qwlf1TAIL2w,Does the 14 inch M3 Max MacBook Pro have a problem??
https://www.youtube.com/watch?v=hCdI3UfQ1L4,The Computer Bug that Ruined Hundreds of Lives
https://www.youtube.com/watch?v=FdFpJFSTMVw,You're Using Your Monitor WRONG!  (Here's How to Fix It)
https://www.youtube.com/watch?v=HRane-C77HY&list=RDHRane-C77HY&start_radio=1,Mix – #COLLALB - Now That's What I Call Polka Animated Collab
